label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41
HELLO,0.0,0.0,-0.1831732839345932,0.03887498378753662,-0.33580300211906433,0.1454237401485443,-0.4081273078918457,0.298274964094162,-0.3619743287563324,0.400794118642807,-0.27033212780952454,0.45065638422966003,-0.34134602546691895,0.6284002065658569,-0.3856181502342224,0.738014280796051,-0.4199000895023346,0.833145797252655,-0.18341919779777527,0.5254111886024475,-0.24220141768455505,0.7412925958633423,-0.284783273935318,0.873806893825531,-0.3201315999031067,0.9830712080001831,-0.08807388693094254,0.5555270910263062,-0.12476787716150284,0.7699939608573914,-0.15235111117362976,0.8987652063369751,-0.17860402166843414,1.0,0.015514294616878033,0.5447877049446106,0.010432111099362373,0.7321712970733643,0.003028915263712406,0.8513666391372681,-0.0072685289196670055,0.952756941318512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELLO,0.0,0.0,-0.18687064945697784,0.03765144944190979,-0.3434528112411499,0.15081347525119781,-0.41680797934532166,0.3080592751502991,-0.3771642744541168,0.40619927644729614,-0.27736905217170715,0.45945650339126587,-0.35109183192253113,0.6374496817588806,-0.3943542540073395,0.7476521730422974,-0.427615225315094,0.8434562087059021,-0.18954506516456604,0.5306797027587891,-0.2493666112422943,0.7475196719169617,-0.2918102443218231,0.8814329504966736,-0.32683035731315613,0.9904089570045471,-0.09443679451942444,0.5577921271324158,-0.13043202459812164,0.767898440361023,-0.1588558554649353,0.8980740904808044,-0.185669407248497,1.0,0.008804954588413239,0.5450302362442017,0.004312100354582071,0.7285799980163574,-0.004484239965677261,0.8478169441223145,-0.01649552583694458,0.9507825970649719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELLO,0.0,0.0,-0.19675958156585693,0.04952847957611084,-0.35080772638320923,0.17482693493366241,-0.4278829097747803,0.30711060762405396,-0.4802241921424866,0.41941940784454346,-0.290303498506546,0.4538932740688324,-0.39611706137657166,0.5366583466529846,-0.45727741718292236,0.4757111966609955,-0.4995976388454437,0.3971138894557953,-0.21356090903282166,0.5445738434791565,-0.31626689434051514,0.6629071831703186,-0.38238903880119324,0.6631630063056946,-0.43679606914520264,0.6478946805000305,-0.12271790206432343,0.6100314855575562,-0.20671813189983368,0.7781551480293274,-0.2683144509792328,0.8628216981887817,-0.32125356793403625,0.9180960655212402,-0.01900470443069935,0.6458057761192322,-0.08061125129461288,0.8119361996650696,-0.12714000046253204,0.9150589108467102,-0.17806877195835114,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELLO,0.0,0.0,-0.19453337788581848,0.027343295514583588,-0.36305123567581177,0.14217591285705566,-0.43231067061424255,0.27543893456459045,-0.4125898480415344,0.3981902003288269,-0.31238627433776855,0.4086577594280243,-0.421266108751297,0.49092748761177063,-0.48150748014450073,0.4471892714500427,-0.5235145092010498,0.39890316128730774,-0.23570892214775085,0.5136118531227112,-0.34300467371940613,0.6155367493629456,-0.4112760126590729,0.6322831511497498,-0.4643346071243286,0.6439211368560791,-0.13937188684940338,0.5894558429718018,-0.23179060220718384,0.7432968020439148,-0.2977983057498932,0.8348084092140198,-0.3544846475124359,0.9113835692405701,-0.030561845749616623,0.6353604793548584,-0.09006038308143616,0.8011733293533325,-0.13762973248958588,0.9089689254760742,-0.18829837441444397,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELLO,0.0,0.0,-0.22271482646465302,0.01799798011779785,-0.3954780399799347,0.1256955862045288,-0.48234373331069946,0.26243945956230164,-0.5485479235649109,0.37771809101104736,-0.40284907817840576,0.4111924171447754,-0.5227580070495605,0.4828324317932129,-0.5772511959075928,0.4021812677383423,-0.6049919724464417,0.292427122592926,-0.3235858380794525,0.520531177520752,-0.45141151547431946,0.5875875949859619,-0.5034770965576172,0.4773310720920563,-0.5340856909751892,0.3548777401447296,-0.22385172545909882,0.611489474773407,-0.3401028513908386,0.721577525138855,-0.4007500410079956,0.6614229679107666,-0.43221622705459595,0.575316846370697,-0.09906116873025894,0.683198094367981,-0.15641872584819794,0.8711879253387451,-0.2087523490190506,0.9511680603027344,-0.2628168761730194,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELLO,0.0,0.0,-0.25364431738853455,-0.005180883686989546,-0.4823945164680481,0.11839547753334045,-0.607205331325531,0.2652610242366791,-0.6640124917030334,0.40005937218666077,-0.49183693528175354,0.4670027494430542,-0.6332831382751465,0.5787111520767212,-0.6918424367904663,0.4950244128704071,-0.715373694896698,0.37398841977119446,-0.3984334468841553,0.6095497012138367,-0.5399775505065918,0.7334059476852417,-0.5886960625648499,0.6237921118736267,-0.6068447232246399,0.48817139863967896,-0.27222901582717896,0.727092444896698,-0.39498260617256165,0.8847974538803101,-0.45670071244239807,0.8148792386054993,-0.4896601736545563,0.7090461850166321,-0.1124206930398941,0.8094131350517273,-0.19836582243442535,0.9934951663017273,-0.2767165005207062,1.0,-0.34526821970939636,0.9644193053245544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELLO,0.0,0.0,-0.20250746607780457,-0.06402847170829773,-0.39121538400650024,0.027477502822875977,-0.5074587464332581,0.16709235310554504,-0.6110765933990479,0.2534005343914032,-0.4130413830280304,0.3485475480556488,-0.554695188999176,0.4858161509037018,-0.648854672908783,0.574216365814209,-0.7274512648582458,0.6482996344566345,-0.34152984619140625,0.47853830456733704,-0.4817955493927002,0.6607470512390137,-0.5837694406509399,0.768875777721405,-0.6692525148391724,0.8541297316551208,-0.2472383975982666,0.5645724534988403,-0.37363484501838684,0.7579275965690613,-0.4589652717113495,0.8634480237960815,-0.5319445729255676,0.9524579644203186,-0.13248175382614136,0.6172500848770142,-0.2027750313282013,0.8024993538856506,-0.2558383345603943,0.9088700413703918,-0.3059256076812744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELLO,0.0,0.0,-0.21310941874980927,-0.048293206840753555,-0.40026187896728516,0.04064446687698364,-0.5165658593177795,0.179643914103508,-0.6213164925575256,0.26984864473342896,-0.4215027093887329,0.372244268655777,-0.5647597908973694,0.5069383978843689,-0.6610904335975647,0.5885325074195862,-0.7429741621017456,0.6582525372505188,-0.34921273589134216,0.49993896484375,-0.4936314523220062,0.6831539273262024,-0.5940809845924377,0.7915112972259521,-0.6790573000907898,0.8801347613334656,-0.2552337944507599,0.5800406336784363,-0.3829956650733948,0.7749732732772827,-0.4660312831401825,0.878260612487793,-0.5414352416992188,0.9617206454277039,-0.13878552615642548,0.6218153834342957,-0.20401625335216522,0.8082942962646484,-0.25428053736686707,0.9145448207855225,-0.307179719209671,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELLO,0.0,0.0,-0.24161505699157715,-0.01738019473850727,-0.45516321063041687,0.08653084188699722,-0.5695568919181824,0.22745110094547272,-0.6285644173622131,0.3543029725551605,-0.4969395101070404,0.4207828938961029,-0.6150023937225342,0.5433861613273621,-0.6964612603187561,0.5770358443260193,-0.7742000818252563,0.5834071636199951,-0.419745534658432,0.5460807681083679,-0.5531887412071228,0.6937448382377625,-0.6442362070083618,0.7415897250175476,-0.7316120266914368,0.7637161016464233,-0.3165641725063324,0.6346059441566467,-0.446588397026062,0.7975660562515259,-0.532983660697937,0.8622490763664246,-0.6168458461761475,0.9042025208473206,-0.17761166393756866,0.6902207136154175,-0.278669536113739,0.8598514795303345,-0.3542178273200989,0.9424456357955933,-0.43577054142951965,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELLO,0.0,0.0,-0.24530120193958282,-0.02128669247031212,-0.4614400565624237,0.08091147243976593,-0.5770998597145081,0.22845546901226044,-0.6016938090324402,0.35850271582603455,-0.4833027422428131,0.4083193838596344,-0.6029819846153259,0.5347622632980347,-0.6881153583526611,0.5634928941726685,-0.7624875903129578,0.5563978552818298,-0.40860024094581604,0.5351764559745789,-0.5395523905754089,0.6837424635887146,-0.6340458393096924,0.7274789214134216,-0.718410074710846,0.7385768294334412,-0.3058204650878906,0.6297996044158936,-0.432309091091156,0.793388307094574,-0.5186480283737183,0.8512766361236572,-0.5985005497932434,0.878633975982666,-0.17255868017673492,0.6901687979698181,-0.2716849148273468,0.860364556312561,-0.3463476300239563,0.9439361095428467,-0.4223265051841736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELLO,0.0,0.0,-0.28324389457702637,-0.025525618344545364,-0.5547837615013123,0.13422471284866333,-0.7089642882347107,0.3386879563331604,-0.8141920566558838,0.4895372986793518,-0.5655843615531921,0.5469717979431152,-0.7176912426948547,0.7062998414039612,-0.813008725643158,0.688194990158081,-0.8788458704948425,0.6149244904518127,-0.450588196516037,0.7016592621803284,-0.6039817333221436,0.8740251064300537,-0.6945961713790894,0.8637343049049377,-0.7622520923614502,0.7939617037773132,-0.3050176799297333,0.8063626289367676,-0.4321058690547943,0.9807835817337036,-0.5205098390579224,0.9691817760467529,-0.5883500576019287,0.9013356566429138,-0.11974570155143738,0.8633737564086914,-0.22439004480838776,1.0,-0.31952768564224243,0.9805613160133362,-0.4028673470020294,0.9122837781906128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELLO,0.0,0.0,-0.27861493825912476,0.012081055901944637,-0.5397126078605652,0.18248963356018066,-0.6926929354667664,0.36302798986434937,-0.814928412437439,0.4878545105457306,-0.5209692120552063,0.6078617572784424,-0.6798701882362366,0.7587434649467468,-0.7771430015563965,0.7029200792312622,-0.8376286625862122,0.5971727967262268,-0.40777987241744995,0.7333566546440125,-0.5620769262313843,0.8836936354637146,-0.6634662747383118,0.8278734683990479,-0.7380767464637756,0.7261655330657959,-0.26630303263664246,0.8205549120903015,-0.38819268345832825,0.9788452982902527,-0.48767611384391785,0.9369781613349915,-0.5639926791191101,0.8432667255401611,-0.08650025725364685,0.8656395673751831,-0.19558368623256683,1.0,-0.30329421162605286,0.9793369174003601,-0.4010501205921173,0.9148896336555481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELLO,0.0,0.0,-0.24987845122814178,0.13462531566619873,-0.4719860553741455,0.3173787295818329,-0.636618435382843,0.4728701114654541,-0.7112890481948853,0.6447346806526184,-0.34412866830825806,0.6817364692687988,-0.43371474742889404,0.9030475616455078,-0.5309875011444092,0.8891477584838867,-0.5944432020187378,0.8065655827522278,-0.24037978053092957,0.7431780695915222,-0.31252962350845337,0.9771561026573181,-0.4052828252315521,0.9317533373832703,-0.4620109796524048,0.8330354690551758,-0.125350683927536,0.7691229581832886,-0.18709565699100494,1.0,-0.293155312538147,0.9425302743911743,-0.36042654514312744,0.8259270787239075,0.003989866469055414,0.7585604786872864,-0.06160440295934677,0.9289597868919373,-0.15279226005077362,0.9233843088150024,-0.2273542433977127,0.8658514618873596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELLO,0.0,0.0,-0.24528013169765472,0.11870859563350677,-0.4803713858127594,0.2894735038280487,-0.6461189985275269,0.43713676929473877,-0.7091915607452393,0.5947834253311157,-0.3432415723800659,0.6727202534675598,-0.4223857522010803,0.90379399061203,-0.5363128781318665,0.9249245524406433,-0.6352032423019409,0.8869593739509583,-0.24187466502189636,0.7363494634628296,-0.33046844601631165,0.9854468107223511,-0.44758766889572144,0.9905675649642944,-0.5467017889022827,0.9315282106399536,-0.12487286329269409,0.7653906941413879,-0.21959367394447327,1.0,-0.34514957666397095,0.9553788304328918,-0.4453904330730438,0.8451953530311584,0.012156245298683643,0.750563383102417,-0.10118696093559265,0.8937040567398071,-0.2227277308702469,0.8803229331970215,-0.33227279782295227,0.8166213631629944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
